Time,CH1,CH2
1.202060,10.6172,-0.0028
1.202070,1.0626,-0.1030
1.202080,13.1728,0.0474
1.202090,3.6517,-0.0696
1.202100,6.2241,-0.0529
1.202110,11.4523,0.0139
1.202120,0.8455,-0.1030
1.202130,12.7051,0.0306
1.202140,4.5203,-0.0696
1.202150,5.2553,-0.0529
1.202160,12.2207,0.0139
1.202170,0.7453,-0.1197
1.202180,12.0537,0.0306
1.202190,5.4056,-0.0529
1.202200,4.3533,-0.0696
1.202210,12.8387,0.0474
1.202220,0.8455,-0.1197
1.202230,11.2686,0.0139
1.202240,6.4078,-0.0529
1.202250,3.5181,-0.0696
1.202260,13.3065,0.0306
1.202270,1.0960,-0.1030
1.202280,10.3833,0.0139
1.202290,7.4267,-0.0362
1.202300,2.7330,-0.0863
1.202310,13.6071,0.0474
1.202320,1.4802,-0.1197
1.202330,9.4646,0.0139
1.202340,8.4123,-0.0362
1.202350,2.0816,-0.0863
1.202360,13.6906,0.0474
1.202370,2.0147,-0.1030
1.202380,8.4791,-0.0195
1.202390,9.4312,-0.0028
1.202400,1.5470,-0.1197
1.202410,13.6071,0.0306
1.202420,2.6495,-0.1030
1.202430,7.4602,-0.0195
1.202440,10.3833,0.0139
1.202450,1.1294,-0.1197
1.202460,13.3065,0.0474
1.202470,3.4346,-0.0863
1.202480,6.4579,-0.0362
1.202490,11.2686,0.0139
1.202500,0.8622,-0.1364
1.202510,12.8722,0.0306
1.202520,4.2530,-0.0696
1.202530,5.4724,-0.0529
1.202540,12.0537,0.0139
1.202550,0.7453,-0.1197
1.202560,12.2207,0.0474
1.202570,5.1884,-0.0696
1.202580,4.5704,-0.0529
1.202590,12.7051,0.0306
1.202600,0.7954,-0.1197
1.202610,11.4690,0.0139
1.202620,6.1907,-0.0529
1.202630,3.6851,-0.0696
1.202640,13.2062,0.0474
1.202650,1.0125,-0.1197
1.202660,10.6172,0.0139
1.202670,7.1595,-0.0529
1.202680,2.9334,-0.0696
1.202690,13.5403,0.0474
1.202700,1.3800,-0.1030
1.202710,9.6817,-0.0028
1.202720,8.1784,-0.0362
1.202730,2.2486,-0.0863
1.202740,13.6739,0.0474
1.202750,1.8811,-0.1030
1.202760,8.6461,-0.0028
1.202770,9.2140,-0.0195
1.202780,1.6306,-0.1030
1.202790,13.6238,0.0474
1.202800,2.5158,-0.1030
1.202810,7.6940,-0.0195
1.202820,10.1494,-0.0028
1.202830,1.2130,-0.1030
1.202840,13.3900,0.0474
1.202850,3.2508,-0.0863
1.202860,6.6751,-0.0362
1.202870,11.0682,-0.0028
1.202880,0.9123,-0.1197
1.202890,12.9557,0.0306
1.202900,4.0693,-0.0696
1.202910,5.7230,-0.0529
1.202920,11.8532,0.0139
1.202930,0.7787,-0.1197
1.202940,12.3877,0.0474
1.202950,4.9880,-0.0696
1.202960,4.7709,-0.0529
1.202970,12.5548,0.0306
1.202980,0.7620,-0.1197
1.202990,11.6862,0.0306
1.203000,5.9401,-0.0529
1.203010,3.9023,-0.0696
1.203020,13.1060,0.0474
1.203030,0.9290,-0.1197
1.203040,10.8343,0.0139
1.203050,6.9256,-0.0529
1.203060,3.0838,-0.0696
1.203070,13.4568,0.0474
1.203080,1.2631,-0.1030
1.203090,9.9323,-0.0028
1.203100,7.9112,-0.0362
1.203110,2.3989,-0.0863
1.203120,13.6572,0.0474
1.203130,1.7141,-0.1030
1.203140,8.9802,-0.0195
1.203150,8.9301,-0.0195
1.203160,1.7976,-0.1030
1.203170,13.6572,0.0306
1.203180,2.3154,-0.1030
1.203190,8.0114,-0.0195
1.203200,9.8822,0.0139
1.203210,1.3132,-0.1197
1.203220,13.4735,0.0474
1.203230,3.0170,-0.1030
1.203240,6.9757,-0.0195
1.203250,10.8176,0.0139
1.203260,0.9791,-0.1197
1.203270,13.1060,0.0474
1.203280,3.8354,-0.0696
1.203290,6.0069,-0.0529
1.203300,11.6361,0.0139
1.203310,0.7787,-0.1197
1.203320,12.5715,0.0474
1.203330,4.7040,-0.0696
1.203340,5.0381,-0.0529
1.203350,12.3710,0.0306
1.203360,0.7787,-0.1197
1.203370,11.8699,0.0306
1.203380,5.6729,-0.0529
1.203390,4.1027,-0.0696
1.203400,12.9557,0.0474
1.203410,0.8789,-0.1197
1.203420,11.0849,0.0139
1.203430,6.6417,-0.0529
1.203440,3.3176,-0.0696
1.203450,13.3733,0.0474
1.203460,1.1461,-0.1030
1.203470,10.1996,0.0139
1.203480,7.6439,-0.0362
1.203490,2.5827,-0.0863
1.203500,13.6405,0.0474
1.203510,1.5804,-0.1030
1.203520,9.2474,-0.0028
1.203530,8.6461,-0.0195
1.203540,1.9479,-0.1030
1.203550,13.6739,0.0474
1.203560,2.1484,-0.0863
1.203570,8.2452,-0.0195
1.203580,9.6483,-0.0195
1.203590,1.4134,-0.1030
1.203600,13.5403,0.0474
1.203610,2.8165,-0.0863
1.203620,7.2430,-0.0362
1.203630,10.5670,0.0139
1.203640,1.0626,-0.1197
1.203650,13.2062,0.0474
1.203660,3.6183,-0.1030
1.203670,6.2575,-0.0195
1.203680,11.4189,0.0139
1.203690,0.8288,-0.1197
1.203700,12.7218,0.0474
1.203710,4.4702,-0.0696
1.203720,5.3054,-0.0529
1.203730,12.1706,0.0139
1.203740,0.7453,-0.1197
1.203750,12.1038,0.0306
1.203760,5.3555,-0.0529
1.203770,4.4034,-0.0529
1.203780,12.7886,0.0306
1.203790,0.8455,-0.1197
1.203800,11.3354,0.0139
1.203810,6.3410,-0.0529
1.203820,3.5348,-0.0696
1.203830,13.2897,0.0474
1.203840,1.0626,-0.1197
1.203850,10.4501,0.0139
1.203860,7.3432,-0.0362
1.203870,2.7998,-0.0696
1.203880,13.5570,0.0474
1.203890,1.4468,-0.1030
1.203900,9.5314,-0.0028
1.203910,8.3622,-0.0362
1.203920,2.1150,-0.0863
1.203930,13.6739,0.0306
1.203940,1.9479,-0.1197
1.203950,8.5292,-0.0028
1.203960,9.3644,-0.0028
1.203970,1.5637,-0.1197
1.203980,13.6071,0.0306
1.203990,2.6161,-0.1030
1.204000,7.5270,-0.0195
1.204010,10.2998,0.0139
1.204020,1.1461,-0.1197
1.204030,13.3232,0.0474
1.204040,3.3677,-0.0863
1.204050,6.5581,-0.0362
1.204060,11.1684,0.0139
1.204070,0.8789,-0.1197
1.204080,12.8889,0.0474
1.204090,4.1862,-0.0696
1.204100,5.5726,-0.0529
1.204110,11.9702,0.0139
1.204120,0.7453,-0.1197
1.204130,12.2875,0.0474
1.204140,5.1049,-0.0696
1.204150,4.6539,-0.0529
1.204160,12.6383,0.0306
1.204170,0.7787,-0.1197
1.204180,11.5526,0.0139
1.204190,6.0570,-0.0529
1.204200,3.7686,-0.0696
1.204210,13.1561,0.0474
1.204220,0.9791,-0.1197
1.204230,10.7007,0.0139
1.204240,7.0760,-0.0529
1.204250,3.0003,-0.0696
1.204260,13.4902,0.0474
1.204270,1.3132,-0.1030
1.204280,9.7820,-0.0028
1.204290,8.0615,-0.0362
1.204300,2.2987,-0.0863
1.204310,13.6572,0.0474
1.204320,1.7976,-0.1197
1.204330,8.8132,0.0139
1.204340,9.0637,-0.0195
1.204350,1.7141,-0.1030
1.204360,13.6405,0.0306
1.204370,2.4156,-0.0863
1.204380,7.8109,-0.0362
1.204390,10.0158,-0.0028
1.204400,1.2464,-0.1030
1.204410,13.4234,0.0474
1.204420,3.1339,-0.1030
1.204430,6.8421,-0.0195
1.204440,10.9345,-0.0028
1.204450,0.9290,-0.0863
1.204460,13.0225,0.0306
1.204470,3.9357,-0.0696
1.204480,5.8399,-0.0529
1.204490,11.7697,0.0139
1.204500,0.7620,-0.1197
1.204510,12.4713,0.0474
1.204520,4.8377,-0.0696
1.204530,4.8878,-0.0529
1.204540,12.4880,0.0306
1.204550,0.7620,-0.1197
1.204560,11.7530,0.0306
1.204570,5.7898,-0.0529
1.204580,4.0025,-0.0696
1.204590,13.0392,0.0474
1.204600,0.8956,-0.1197
1.204610,10.9345,0.0139
1.204620,6.7920,-0.0529
1.204630,3.1840,-0.0696
1.204640,13.4401,0.0306
1.204650,1.2130,-0.0863
1.204660,10.0325,-0.0028
1.204670,7.8109,-0.0195
1.204680,2.4824,-0.1030
1.204690,13.6405,0.0474
1.204700,1.6640,-0.1197
1.204710,9.0637,-0.0028
1.204720,8.8132,-0.0195
1.204730,1.8644,-0.0863
1.204740,13.6739,0.0306
1.204750,2.2486,-0.1197
1.204760,8.0949,-0.0195
1.204770,9.7653,-0.0028
1.204780,1.3633,-0.1197
1.204790,13.5236,0.0474
1.204800,2.9334,-0.1030
1.204810,7.0760,-0.0195
1.204820,10.7174,0.0139
1.204830,1.0125,-0.1197
1.204840,13.1561,0.0474
1.204850,3.7185,-0.0696
1.204860,6.1071,-0.0362
1.204870,11.5192,0.0139
1.204880,0.7954,-0.1197
1.204890,12.6383,0.0474
1.204900,4.5871,-0.0696
1.204910,5.1717,-0.0529
1.204920,12.2708,0.0139
1.204930,0.7453,-0.1197
1.204940,12.0036,0.0306
1.204950,5.5058,-0.0529
1.204960,4.3031,-0.0529
1.204970,12.8722,0.0306
1.204980,0.8455,-0.1197
1.204990,11.1851,0.0139
1.205000,6.4746,-0.0529
1.205010,3.4513,-0.0696
1.205020,13.3232,0.0306
1.205030,1.0960,-0.1030
1.205040,10.3666,0.0139
1.205050,7.4434,-0.0362
1.205060,2.7163,-0.0863
1.205070,13.5904,0.0474
1.205080,1.4802,-0.1030
1.205090,9.4145,-0.0028
1.205100,8.4958,-0.0195
1.205110,2.0314,-0.1030
1.205120,13.6739,0.0474
1.205130,2.0481,-0.1197
1.205140,8.4123,-0.0195
1.205150,9.4479,0.0139
1.205160,1.4969,-0.1197
1.205170,13.5904,0.0306
1.205180,2.6996,-0.1030
1.205190,7.4100,-0.0195
1.205200,10.4167,0.0139
1.205210,1.0960,-0.1197
1.205220,13.2563,0.0474
1.205230,3.4513,-0.0863
1.205240,6.4579,-0.0362
1.205250,11.2519,0.0139
1.205260,0.8622,-0.1030
1.205270,12.8387,0.0306
1.205280,4.2530,-0.0696
1.205290,5.4891,-0.0529
1.205300,12.0203,0.0139
1.205310,0.7453,-0.1197
1.205320,12.2374,0.0306
1.205330,5.1717,-0.0529
1.205340,4.5871,-0.0529
1.205350,12.6550,0.0306
1.205360,0.7787,-0.1197
1.205370,11.4690,0.0306
1.205380,6.1071,-0.0529
1.205390,3.7185,-0.0696
1.205400,13.1728,0.0474
1.205410,0.9958,-0.1197
1.205420,10.6004,0.0139
1.205430,7.1595,-0.0696
1.205440,2.9167,-0.0863
1.205450,13.5236,0.0474
1.205460,1.3466,-0.1197
1.205470,9.6984,0.0139
1.205480,8.1283,-0.0195
1.205490,2.2319,-0.1030
1.205500,13.6572,0.0474
1.205510,1.8310,-0.1197
1.205520,8.7463,-0.0028
1.205530,9.1472,-0.0195
1.205540,1.6640,-0.1197
1.205550,13.6238,0.0306
1.205560,2.4156,-0.1030
1.205570,7.7608,-0.0195
1.205580,10.0659,-0.0195
1.205590,1.2297,-0.1030
1.205600,13.3733,0.0474
1.205610,3.1840,-0.1030
1.205620,6.7586,-0.0195
1.205630,10.9846,-0.0028
1.205640,0.9290,-0.1197
1.205650,12.9891,0.0306
1.205660,3.9691,-0.0696
1.205670,5.7898,-0.0529
1.205680,11.7697,0.0139
1.205690,0.7620,-0.1197
1.205700,12.4212,0.0474
1.205710,4.8878,-0.0696
1.205720,4.8377,-0.0529
1.205730,12.4880,0.0139
1.205740,0.7453,-0.1197
1.205750,11.7363,0.0306
1.205760,5.8232,-0.0529
1.205770,3.9691,-0.0696
1.205780,13.0392,0.0474
1.205790,0.9123,-0.1197
1.205800,10.9178,0.0139
1.205810,6.8254,-0.0529
1.205820,3.1506,-0.0696
1.205830,13.4401,0.0474
1.205840,1.2130,-0.1030
1.205850,9.9991,-0.0028
1.205860,7.8443,-0.0362
1.205870,2.4657,-0.0863
1.205880,13.6405,0.0474
1.205890,1.6807,-0.1197
1.205900,9.0303,0.0139
1.205910,8.8466,-0.0362
1.205920,1.8143,-0.0863
1.205930,13.6572,0.0306
1.205940,2.2653,-0.1030
1.205950,8.0448,-0.0195
1.205960,9.7987,-0.0195
1.205970,1.3633,-0.1030
1.205980,13.4735,0.0474
1.205990,2.9668,-0.0863
1.206000,7.0259,-0.0362
1.206010,10.7675,-0.0028
1.206020,0.9624,-0.1030
1.206030,13.1394,0.0474
1.206040,3.7519,-0.0696
1.206050,6.0737,-0.0529
1.206060,11.5526,0.0139
1.206070,0.7787,-0.1197
1.206080,12.6383,0.0474
1.206090,4.6205,-0.0696
1.206100,5.1216,-0.0529
1.206110,12.2875,0.0139
1.206120,0.7286,-0.1197
1.206130,11.9869,0.0306
1.206140,5.5058,-0.0529
1.206150,4.2363,-0.0696
1.206160,12.8889,0.0474
1.206170,0.8455,-0.1197
1.206180,11.1684,0.0139
1.206190,6.4913,-0.0529
1.206200,3.4346,-0.0696
1.206210,13.3232,0.0474
1.206220,1.0960,-0.1197
1.206230,10.2998,0.0139
1.206240,7.4769,-0.0195
1.206250,2.6495,-0.1030
1.206260,13.5904,0.0474
1.206270,1.4969,-0.1197
1.206280,9.3310,0.0139
1.206290,8.5292,-0.0195
1.206300,1.9813,-0.1030
1.206310,13.6739,0.0306
1.206320,2.0481,-0.1197
1.206330,8.3622,-0.0028
1.206340,9.5147,-0.0028
1.206350,1.4635,-0.1197
1.206360,13.5737,0.0474
1.206370,2.7330,-0.1030
1.206380,7.3599,-0.0195
1.206390,10.4334,-0.0028
1.206400,1.0960,-0.1030
1.206410,13.2563,0.0474
1.206420,3.4847,-0.0863
1.206430,6.4078,-0.0529
1.206440,11.3020,0.0139
1.206450,0.8455,-0.1197
1.206460,12.8053,0.0474
1.206470,4.3366,-0.0696
1.206480,5.3889,-0.0529
1.206490,12.0704,0.0139
1.206500,0.7286,-0.1197
1.206510,12.1706,0.0474
1.206520,5.2720,-0.0696
1.206530,4.4869,-0.0696
1.206540,12.7218,0.0474
1.206550,0.7787,-0.1197
1.206560,11.4189,0.0139
1.206570,6.2241,-0.0529
1.206580,3.6350,-0.0696
1.206590,13.2229,0.0306
1.206600,0.9958,-0.1030
1.206610,10.5837,0.0139
1.206620,7.2096,-0.0362
1.206630,2.8666,-0.0696
1.206640,13.5403,0.0474
1.206650,1.3633,-0.1197
1.206660,9.6316,0.0139
1.206670,8.2452,-0.0362
1.206680,2.1818,-0.0863
1.206690,13.6572,0.0474
1.206700,1.8978,-0.1197
1.206710,8.6461,0.0139
1.206720,9.2307,-0.0195
1.206730,1.6306,-0.1030
1.206740,13.6238,0.0474
1.206750,2.5158,-0.1030
1.206760,7.6439,-0.0195
1.206770,10.1662,-0.0028
1.206780,1.1796,-0.1030
1.206790,13.3733,0.0474
1.206800,3.2675,-0.0863
1.206810,6.6584,-0.0362
1.206820,11.0682,0.0139
1.206830,0.8956,-0.1030
1.206840,12.9557,0.0306
1.206850,4.0860,-0.0696
1.206860,5.7230,-0.0529
1.206870,11.8532,0.0139
1.206880,0.7453,-0.1197
1.206890,12.3877,0.0474
1.206900,4.9880,-0.0696
1.206910,4.7709,-0.0529
1.206920,12.5381,0.0306
1.206930,0.7453,-0.1197
1.206940,11.6528,0.0139
1.206950,5.9234,-0.0529
1.206960,3.9023,-0.0696
1.206970,13.0726,0.0474
1.206980,0.9457,-0.1197
1.206990,10.8176,0.0139
1.207000,6.9256,-0.0529
1.207010,3.0838,-0.0696
1.207020,13.4735,0.0474
1.207030,1.2297,-0.1197
1.207040,9.9156,0.0139
1.207050,7.8944,-0.0195
1.207060,2.3822,-0.1030
1.207070,13.6572,0.0474
1.207080,1.7141,-0.1197
1.207090,8.9468,-0.0028
1.207100,8.9301,-0.0195
1.207110,1.7976,-0.1030
1.207120,13.6572,0.0306
1.207130,2.2987,-0.1030
1.207140,7.9446,-0.0195
1.207150,9.8822,-0.0028
1.207160,1.3299,-0.1197
1.207170,13.4568,0.0474
1.207180,3.0003,-0.1030
1.207190,6.9757,-0.0195
1.207200,10.8176,-0.0028
1.207210,0.9624,-0.1030
1.207220,13.0893,0.0474
1.207230,3.8354,-0.0696
1.207240,5.9902,-0.0529
1.207250,11.6361,0.0139
1.207260,0.7787,-0.1197
1.207270,12.5548,0.0474
1.207280,4.7207,-0.0696
1.207290,5.0381,-0.0529
1.207300,12.3376,0.0139
1.207310,0.7453,-0.1197
1.207320,11.8532,0.0306
1.207330,5.6729,-0.0529
1.207340,4.1361,-0.0696
1.207350,12.9557,0.0474
1.207360,0.8789,-0.1197
1.207370,11.0682,0.0139
1.207380,6.6417,-0.0529
1.207390,3.2842,-0.0696
1.207400,13.3900,0.0306
1.207410,1.1461,-0.1197
1.207420,10.1327,-0.0028
1.207430,7.6606,-0.0362
1.207440,2.5660,-0.0863
1.207450,13.6071,0.0474
1.207460,1.5804,-0.1197
1.207470,9.2474,0.0139
1.207480,8.6294,-0.0195
1.207490,1.9312,-0.1030
1.207500,13.6739,0.0306
1.207510,2.1150,-0.1197
1.207520,8.2786,-0.0195
1.207530,9.6149,-0.0028
1.207540,1.4301,-0.1197
1.207550,13.5570,0.0474
1.207560,2.7831,-0.1030
1.207570,7.2597,-0.0195
1.207580,10.5503,0.0139
1.207590,1.0793,-0.1197
1.207600,13.2062,0.0474
1.207610,3.6016,-0.0863
1.207620,6.2408,-0.0529
1.207630,11.4189,0.0139
1.207640,0.8288,-0.1197
1.207650,12.7385,0.0474
1.207660,4.4201,-0.0696
1.207670,5.3054,-0.0529
1.207680,12.1706,0.0139
1.207690,0.7620,-0.1197
1.207700,12.0537,0.0306
1.207710,5.4056,-0.0529
1.207720,4.3700,-0.0696
1.207730,12.8053,0.0474
1.207740,0.8288,-0.1197
1.207750,11.3020,0.0139
1.207760,6.3744,-0.0529
1.207770,3.5348,-0.0696
1.207780,13.2563,0.0474
1.207790,1.0793,-0.1197
1.207800,10.4334,0.0139
1.207810,7.3599,-0.0195
1.207820,2.7664,-0.1030
1.207830,13.5904,0.0474
1.207840,1.4468,-0.1197
1.207850,9.5147,0.0139
1.207860,8.3622,-0.0195
1.207870,2.1150,-0.1030
1.207880,13.6906,0.0306
1.207890,1.9479,-0.1197
1.207900,8.5292,-0.0028
1.207910,9.3644,-0.0195
1.207920,1.5637,-0.1197
1.207930,13.5904,0.0306
1.207940,2.5994,-0.1030
1.207950,7.5437,-0.0195
1.207960,10.3332,0.0139
1.207970,1.1294,-0.1197
1.207980,13.3399,0.0474
1.207990,3.3677,-0.1030
1.208000,6.5414,-0.0195
1.208010,11.1684,0.0139
1.208020,0.8956,-0.1364
1.208030,12.8722,0.0306
1.208040,4.2196,-0.0696
1.208050,5.5559,-0.0529
1.208060,12.0036,0.0139
1.208070,0.7286,-0.1197
1.208080,12.2875,0.0474
1.208090,5.1216,-0.0696
1.208100,4.6539,-0.0529
1.208110,12.6216,0.0306
1.208120,0.7954,-0.1197
1.208130,11.5359,0.0139
1.208140,6.0737,-0.0529
1.208150,3.7519,-0.0696
1.208160,13.1728,0.0474
1.208170,0.9624,-0.1197
1.208180,10.7007,0.0139
1.208190,7.0593,-0.0529
1.208200,2.9836,-0.0696
1.208210,13.4902,0.0474
1.208220,1.3466,-0.1197
1.208230,9.7653,0.0139
1.208240,8.0782,-0.0195
1.208250,2.2820,-0.1030
1.208260,13.6572,0.0474
1.208270,1.8143,-0.1197
1.208280,8.7964,-0.0028
1.208290,9.0637,-0.0195
1.208300,1.7141,-0.1030
1.208310,13.6405,0.0306
1.208320,2.3989,-0.1030
1.208330,7.8276,-0.0195
1.208340,10.0325,0.0139
1.208350,1.2464,-0.1197
1.208360,13.4067,0.0474
1.208370,3.1339,-0.1030
1.208380,6.8254,-0.0195
1.208390,10.9512,-0.0028
1.208400,0.9290,-0.1030
1.208410,13.0392,0.0474
1.208420,3.9524,-0.0696
1.208430,5.8399,-0.0529
1.208440,11.7530,0.0139
1.208450,0.7787,-0.1197
1.208460,12.4546,0.0474
1.208470,4.8544,-0.0696
1.208480,4.9045,-0.0529
1.208490,12.4546,0.0139
1.208500,0.7453,-0.1030
1.208510,11.7864,0.0139
1.208520,5.7564,-0.0529
1.208530,4.0359,-0.0696
1.208540,13.0058,0.0474
1.208550,0.9123,-0.1197
1.208560,10.9512,0.0139
1.208570,6.7586,-0.0529
1.208580,3.2174,-0.0696
1.208590,13.4401,0.0474
1.208600,1.1796,-0.1030
1.208610,10.0826,-0.0028
1.208620,7.7608,-0.0362
1.208630,2.5158,-0.0863
1.208640,13.6238,0.0474
1.208650,1.6473,-0.1030
1.208660,9.1472,-0.0028
1.208670,8.7630,-0.0195
1.208680,1.8644,-0.1030
1.208690,13.6572,0.0306
1.208700,2.2152,-0.0863
1.208710,8.1283,-0.0362
1.208720,9.7319,0.0139
1.208730,1.3800,-0.1197
1.208740,13.5236,0.0306
1.208750,2.9167,-0.1030
1.208760,7.0259,-0.0195
1.208770,10.7007,0.0139
1.208780,0.9958,-0.1197
1.208790,13.1561,0.0474
1.208800,3.7018,-0.0696
1.208810,6.1406,-0.0529
1.208820,11.5526,0.0139
1.208830,0.7954,-0.1030
1.208840,12.6550,0.0306
1.208850,4.6038,-0.0696
1.208860,5.1550,-0.0529
1.208870,12.2708,0.0139
1.208880,0.7620,-0.1197
1.208890,11.9869,0.0306
1.208900,5.5058,-0.0529
1.208910,4.2864,-0.0696
1.208920,12.8555,0.0474
1.208930,0.8455,-0.1197
1.208940,11.2519,0.0139
1.208950,6.4245,-0.0529
1.208960,3.4847,-0.0696
1.208970,13.2897,0.0474
1.208980,1.0960,-0.1197
1.208990,10.3499,0.0139
1.209000,7.4602,-0.0362
1.209010,2.6996,-0.0863
1.209020,13.5904,0.0474
1.209030,1.4635,-0.1197
1.209040,9.4312,0.0139
1.209050,8.4123,-0.0195
1.209060,2.0648,-0.1030
1.209070,13.6739,0.0474
1.209080,2.0314,-0.1197
1.209090,8.4457,-0.0028
1.209100,9.4646,-0.0028
1.209110,1.4969,-0.1197
1.209120,13.5904,0.0474
1.209130,2.6495,-0.1030
1.209140,7.4434,-0.0195
1.209150,10.3833,0.0139
1.209160,1.1127,-0.1197
1.209170,13.2897,0.0474
1.209180,3.4513,-0.0863
1.209190,6.4579,-0.0362
1.209200,11.2519,0.0139
1.209210,0.8622,-0.1364
1.209220,12.8555,0.0306
1.209230,4.2530,-0.0696
1.209240,5.5058,-0.0529
1.209250,12.0203,0.0139
1.209260,0.7286,-0.1197
1.209270,12.2541,0.0474
1.209280,5.1550,-0.0696
1.209290,4.5871,-0.0529
1.209300,12.6717,0.0306
1.209310,0.7787,-0.1197
1.209320,11.5025,0.0139
1.209330,6.1573,-0.0529
1.209340,3.7352,-0.0696
1.209350,13.1895,0.0474
1.209360,0.9624,-0.1197
1.209370,10.6840,0.0139
1.209380,7.1094,-0.0529
1.209390,2.9501,-0.0696
1.209400,13.5236,0.0474
1.209410,1.3466,-0.1197
1.209420,9.7486,0.0139
1.209430,8.1283,-0.0195
1.209440,2.2653,-0.1030
1.209450,13.6739,0.0474
1.209460,1.8143,-0.1197
1.209470,8.7797,0.0139
1.209480,9.0804,-0.0195
1.209490,1.6974,-0.1030
1.209500,13.6238,0.0306
1.209510,2.4490,-0.1030
1.209520,7.7942,-0.0195
1.209530,10.0993,0.0139
1.209540,1.2297,-0.1197
1.209550,13.4234,0.0474
1.209560,3.1506,-0.1030
1.209570,6.8254,-0.0195
1.209580,10.9345,0.0139
1.209590,0.9457,-0.1030
1.209600,13.0392,0.0306
1.209610,3.9524,-0.0696
1.209620,5.8399,-0.0529
1.209630,11.7697,0.0139
1.209640,0.7620,-0.1197
1.209650,12.4546,0.0474
1.209660,4.8544,-0.0696
1.209670,4.8878,-0.0529
1.209680,12.4713,0.0306
1.209690,0.7620,-0.1197
1.209700,11.7697,0.0306
1.209710,5.7898,-0.0529
1.209720,4.0192,-0.0696
1.209730,13.0058,0.0474
1.209740,0.9123,-0.1197
1.209750,10.9512,0.0139
1.209760,6.7753,-0.0529
1.209770,3.2007,-0.0696
1.209780,13.4234,0.0474
1.209790,1.1963,-0.1030
1.209800,10.0993,0.0139
1.209810,7.7608,-0.0362
1.209820,2.5158,-0.0863
1.209830,13.6238,0.0474
1.209840,1.6473,-0.1197
1.209850,9.0971,-0.0028
1.209860,8.7797,-0.0195
1.209870,1.8644,-0.0863
1.209880,13.6572,0.0474
1.209890,2.2319,-0.1030
1.209900,8.1283,-0.0195
1.209910,9.7152,0.0139
1.209920,1.3967,-0.1197
1.209930,13.5236,0.0474
1.209940,2.9167,-0.0863
1.209950,7.1261,-0.0362
1.209960,10.6673,-0.0028
1.209970,1.0125,-0.1030
1.209980,13.1728,0.0474
1.209990,3.6851,-0.0863
1.210000,6.1406,-0.0529
1.210010,11.5359,0.0139
1.210020,0.7954,-0.1197
1.210030,12.6550,0.0474
1.210040,4.5537,-0.0696
1.210050,5.1884,-0.0529
1.210060,12.2374,0.0139
1.210070,0.7620,-0.1197
1.210080,12.0036,0.0306
1.210090,5.5058,-0.0529
1.210100,4.2530,-0.0696
1.210110,12.8722,0.0474
1.210120,0.8622,-0.1197
1.210130,11.2352,0.0139
1.210140,6.4746,-0.0529
1.210150,3.4680,-0.0696
1.210160,13.3065,0.0474
1.210170,1.0960,-0.1197
1.210180,10.3499,0.0139
1.210190,7.4769,-0.0529
1.210200,2.7163,-0.0863
1.210210,13.5904,0.0474
1.210220,1.4802,-0.1197
1.210230,9.3978,0.0139
1.210240,8.4791,-0.0195
1.210250,2.0481,-0.1030
1.210260,13.6739,0.0306
1.210270,2.0481,-0.1197
1.210280,8.3956,-0.0195
1.210290,9.4813,-0.0195
1.210300,1.4969,-0.1030
1.210310,13.5737,0.0474
1.210320,2.6996,-0.1030
1.210330,7.4267,-0.0195
1.210340,10.4167,0.0139
1.210350,1.0960,-0.1197
1.210360,13.3065,0.0474
1.210370,3.4513,-0.1030
1.210380,6.4245,-0.0362
1.210390,11.3020,0.0139
1.210400,0.8622,-0.1197
1.210410,12.8387,0.0306
1.210420,4.3031,-0.0863
1.210430,5.4724,-0.0529
1.210440,12.0704,0.0139
1.210450,0.7286,-0.1197
1.210460,12.2207,0.0474
1.210470,5.2219,-0.0696
1.210480,4.5370,-0.0529
1.210490,12.7218,0.0306
1.210500,0.7954,-0.1197
1.210510,11.4189,0.0139
1.210520,6.2074,-0.0529
1.210530,3.6851,-0.0696
1.210540,13.2062,0.0474
1.210550,1.0125,-0.1197
1.210560,10.6004,0.0139
1.210570,7.1929,-0.0362
1.210580,2.8833,-0.0863
1.210590,13.5403,0.0474
1.210600,1.3967,-0.1197
1.210610,9.6650,0.0139
1.210620,8.1784,-0.0195
1.210630,2.2319,-0.1030
1.210640,13.6572,0.0474
1.210650,1.8644,-0.1197
1.210660,8.7296,-0.0028
1.210670,9.1639,-0.0195
1.210680,1.6306,-0.1197
1.210690,13.6238,0.0306
1.210700,2.4991,-0.1030
1.210710,7.7107,-0.0195
1.210720,10.1160,0.0139
1.210730,1.2130,-0.1197
1.210740,13.4067,0.0474
1.210750,3.2174,-0.0863
1.210760,6.7252,-0.0362
1.210770,11.0347,-0.0028
1.210780,0.9290,-0.1030
1.210790,12.9891,0.0474
1.210800,4.0025,-0.0696
1.210810,5.7564,-0.0529
1.210820,11.8198,0.0139
1.210830,0.7620,-0.1197
1.210840,12.4212,0.0474
1.210850,4.9212,-0.0696
1.210860,4.8377,-0.0529
1.210870,12.5214,0.0139
1.210880,0.7620,-0.1197
1.210890,11.7196,0.0306
1.210900,5.8733,-0.0529
1.210910,3.9357,-0.0696
1.210920,13.0726,0.0474
1.210930,0.9290,-0.1197
1.210940,10.9011,0.0139
1.210950,6.8755,-0.0529
1.210960,3.1339,-0.0696
1.210970,13.4401,0.0474
1.210980,1.2464,-0.1030
